Datetime,EEM,EEMA,EMXC,Nasdaq,Russel,Spx,VTHR
2022-12-06 14:12:00,39.02000045776367,,49.089900970458984,10997.197265625,1806.754150390625,3928.389892578125,176.0399932861328
2022-12-06 14:14:00,39.005001068115234,64.72000122070312,49.06999969482422,10993.3271484375,1806.205322265625,3927.06005859375,
2022-12-06 14:16:00,39.029998779296875,64.7699966430664,49.095001220703125,11001.779296875,1807.31298828125,3930.050048828125,
2022-12-06 14:18:00,39.025001525878906,,49.09360122680664,10994.3486328125,1807.625,3928.780029296875,176.12049865722656
2022-12-06 14:20:00,39.02000045776367,,49.08000183105469,10990.0556640625,1807.198974609375,3927.47998046875,
2022-12-06 14:22:00,39.01499938964844,,49.084999084472656,10984.3828125,1806.811279296875,3926.81005859375,
2022-12-06 14:24:00,39.0098991394043,64.75,49.08140182495117,10981.3701171875,1806.766845703125,3926.969970703125,176.07000732421875
2022-12-06 14:26:00,38.999000549316406,64.72000122070312,49.08000183105469,10977.0283203125,1806.3431396484375,3925.68994140625,
2022-12-06 14:28:00,38.9900016784668,64.72709655761719,49.04999923706055,10971.55078125,1805.4063720703125,3923.659912109375,
2022-12-06 14:30:00,38.970001220703125,,49.04999923706055,10967.3056640625,1804.7401123046875,3922.389892578125,
2022-12-06 14:32:00,38.96500015258789,64.70500183105469,49.029998779296875,10960.154296875,1804.016357421875,3919.68994140625,
2022-12-06 14:34:00,38.95000076293945,,49.040000915527344,10957.8115234375,1803.4580078125,3918.89990234375,
2022-12-06 14:36:00,38.950401306152344,64.63999938964844,49.02000045776367,10957.8408203125,1803.1593017578125,3918.6298828125,
2022-12-06 14:38:00,38.970001220703125,,49.040000915527344,10965.4501953125,1803.3480224609375,3921.52001953125,
2022-12-06 14:40:00,38.994998931884766,64.69999694824219,49.060001373291016,10974.7099609375,1804.363525390625,3924.199951171875,
2022-12-06 14:42:00,39.005001068115234,,49.06999969482422,10977.4462890625,1804.882080078125,3924.93994140625,
2022-12-06 14:44:00,39.01499938964844,,49.08000183105469,10982.0947265625,1805.802734375,3926.68994140625,
2022-12-06 14:46:00,38.994998931884766,64.76000213623047,49.060001373291016,10979.5947265625,1805.7408447265625,3925.280029296875,175.91000366210938
2022-12-06 14:48:00,38.994998931884766,64.73739624023438,49.062400817871094,10981.4013671875,1805.70751953125,3925.360107421875,
2022-12-06 14:50:00,39.0,64.70099639892578,49.060001373291016,10984.69140625,1805.57177734375,3926.3798828125,
2022-12-06 14:52:00,39.005001068115234,64.73500061035156,49.060001373291016,10990.484375,1806.3157958984375,3928.050048828125,
2022-12-06 14:54:00,39.0099983215332,,49.08000183105469,10993.6435546875,1806.982421875,3929.030029296875,176.11000061035156
2022-12-06 14:56:00,39.005001068115234,64.73500061035156,49.06999969482422,10995.26171875,1807.5029296875,3929.1201171875,
2022-12-06 14:58:00,38.994998931884766,64.73999786376953,49.05110168457031,10987.96484375,1807.1644287109375,3927.06005859375,
2022-12-06 15:00:00,39.029998779296875,64.75,49.08000183105469,11007.0302734375,1808.2747802734375,3932.8701171875,
2022-12-06 15:02:00,39.025001525878906,64.76000213623047,49.10499954223633,11004.9189453125,1808.231689453125,3931.760009765625,
2022-12-06 15:04:00,39.040000915527344,,49.099998474121094,11008.830078125,1808.4661865234375,3933.469970703125,
2022-12-06 15:06:00,39.029998779296875,,49.099998474121094,11005.5849609375,1808.3948974609375,3932.340087890625,
2022-12-06 15:08:00,39.01499938964844,,49.0968017578125,10997.064453125,1807.8123779296875,3930.2900390625,
2022-12-06 15:10:00,39.01499938964844,,49.089900970458984,10991.1611328125,1806.8814697265625,3928.2099609375,
2022-12-06 15:12:00,39.005001068115234,,49.06999969482422,10986.279296875,1806.455322265625,3927.300048828125,
2022-12-06 15:14:00,39.0099983215332,,49.07899856567383,10984.9736328125,1806.482421875,3927.239990234375,176.07000732421875
2022-12-06 15:16:00,38.9900016784668,64.75,49.040000915527344,10977.4033203125,1805.5391845703125,3925.60009765625,
2022-12-06 15:18:00,38.96500015258789,,49.02000045776367,10965.5244140625,1803.83544921875,3922.72998046875,
2022-12-06 15:20:00,38.96500015258789,,49.02009963989258,10963.8056640625,1803.8079833984375,3922.4599609375,
2022-12-06 15:22:00,38.97700119018555,64.65029907226562,49.040000915527344,10971.4873046875,1804.33740234375,3925.409912109375,175.8800048828125
2022-12-06 15:24:00,38.9900016784668,64.68000030517578,49.06990051269531,10975.5107421875,1805.1961669921875,3927.080078125,
2022-12-06 15:26:00,38.970001220703125,64.72139739990234,49.029998779296875,10967.515625,1804.56298828125,3923.239990234375,176.00999450683594
2022-12-06 15:28:00,38.959999084472656,64.63999938964844,49.029998779296875,10966.1279296875,1804.1536865234375,3922.97998046875,
2022-12-06 15:30:00,38.98500061035156,,,10973.77734375,1804.8975830078125,3926.159912109375,
2022-12-06 15:32:00,38.98500061035156,,49.08000183105469,10986.59375,1806.8763427734375,3929.669921875,
2022-12-06 15:34:00,38.9900016784668,64.69999694824219,49.06999969482422,10985.7587890625,1806.806884765625,3930.090087890625,
2022-12-06 15:36:00,38.98500061035156,64.68099975585938,49.06999969482422,10985.201171875,1807.0303955078125,3930.669921875,
2022-12-06 15:38:00,39.0,,49.09000015258789,10993.5634765625,1807.4246826171875,3933.800048828125,
2022-12-06 15:40:00,39.00080108642578,64.70999908447266,49.189998626708984,10993.9091796875,1807.534912109375,3933.2099609375,
2022-12-06 15:42:00,39.025001525878906,64.69999694824219,49.13999938964844,11005.560546875,1808.7139892578125,3937.60009765625,
2022-12-06 15:44:00,39.040000915527344,64.72000122070312,49.16210174560547,11012.857421875,1809.56689453125,3939.389892578125,176.49000549316406
2022-12-06 15:46:00,39.040000915527344,,49.16999816894531,11012.7060546875,1810.21240234375,3938.610107421875,
2022-12-06 15:48:00,39.06990051269531,,49.185001373291016,11020.77734375,1810.52099609375,3941.639892578125,
2022-12-06 15:50:00,39.064998626708984,,49.19729995727539,11020.14453125,1811.5223388671875,3941.889892578125,176.6999969482422
2022-12-06 15:52:00,39.064998626708984,,49.20000076293945,11018.576171875,1811.9788818359375,3941.929931640625,
2022-12-06 15:54:00,39.06999969482422,,49.20000076293945,11017.6875,1811.951904296875,3941.5,
2022-12-06 15:56:00,39.064998626708984,,49.18000030517578,11008.84765625,,3938.77001953125,
2022-12-06 15:58:00,39.040000915527344,,49.130001068115234,11015.9384765625,,3941.5,
2022-12-06 16:00:00,39.040000915527344,,49.130001068115234,11014.8896484375,,3941.260009765625,
